State,Transitions,Percentage Transitions
2,26,0.10196078431372549
5,36,0.1411764705882353
6,36,0.1411764705882353
7,36,0.1411764705882353
8,36,0.1411764705882353
9,36,0.1411764705882353
10,36,0.1411764705882353
11,36,0.1411764705882353
12,36,0.1411764705882353
13,36,0.1411764705882353
14,36,0.1411764705882353
15,36,0.1411764705882353
16,36,0.1411764705882353
