halflife2-deathmatch.test,262144,32,1.184302
halflife2-deathmatch.test,1048576,16,6.333571
halflife2-deathmatch.test,1088409,1,81.483309
halflife2-deathmatch.test,2048,16,0.038064
halflife2-deathmatch.test,16384,16,0.178165
halflife2-deathmatch.test,1048576,32,4.717579
halflife2-deathmatch.test,131072,1,9.683586
halflife2-deathmatch.test,8192,32,0.067676
halflife2-deathmatch.test,131072,8,1.618924
halflife2-deathmatch.test,2048,8,0.052032
halflife2-deathmatch.test,65536,1,4.85384
halflife2-deathmatch.test,524288,8,6.349076
halflife2-deathmatch.test,131072,16,0.906053
halflife2-deathmatch.test,524288,16,3.179951
halflife2-deathmatch.test,524288,32,2.392767
halflife2-deathmatch.test,32768,1,2.939906
halflife2-deathmatch.test,1088409,16,6.612867
halflife2-deathmatch.test,1048576,1,78.35567
halflife2-deathmatch.test,262144,8,3.175271
halflife2-deathmatch.test,32768,32,0.21134
halflife2-deathmatch.test,65536,16,0.7311
halflife2-deathmatch.test,4096,16,0.071727
halflife2-deathmatch.test,8192,8,0.164337
halflife2-deathmatch.test,262144,16,1.602931
halflife2-deathmatch.test,1088409,32,4.899656
halflife2-deathmatch.test,32768,8,0.540503
halflife2-deathmatch.test,131072,32,0.747862
halflife2-deathmatch.test,524288,1,38.720513
halflife2-deathmatch.test,2048,1,0.185778
halflife2-deathmatch.test,262144,1,19.321704
halflife2-deathmatch.test,65536,8,0.986371
halflife2-deathmatch.test,8192,16,0.131162
halflife2-deathmatch.test,32768,16,0.382312
halflife2-deathmatch.test,4096,32,0.036666
halflife2-deathmatch.test,4096,8,0.093378
halflife2-deathmatch.test,16384,8,0.34809
halflife2-deathmatch.test,1048576,8,10.722127
halflife2-deathmatch.test,65536,32,0.5199
halflife2-deathmatch.test,16384,1,1.70895
halflife2-deathmatch.test,8192,1,0.690103
halflife2-deathmatch.test,4096,1,0.369671
halflife2-deathmatch.test,1088409,8,11.091868
halflife2-deathmatch.test,16384,32,0.100083
halflife2-deathmatch.test,2048,32,0.02179
counterstrike-source.test,131072,1,11.638587
counterstrike-source.test,32768,32,0.31289
counterstrike-source.test,1048576,1,94.855497
counterstrike-source.test,8192,1,0.87651
counterstrike-source.test,16384,32,0.161264
counterstrike-source.test,32768,8,0.661887
counterstrike-source.test,524288,1,46.815204
counterstrike-source.test,8192,32,0.070191
counterstrike-source.test,1048576,32,5.670846
counterstrike-source.test,1472463,1,133.582504
counterstrike-source.test,1048576,8,15.384602
counterstrike-source.test,1472463,8,18.418235
counterstrike-source.test,524288,16,3.843305
counterstrike-source.test,131072,8,1.93824
counterstrike-source.test,524288,32,2.810001
counterstrike-source.test,2048,1,0.352839
counterstrike-source.test,4096,32,0.044
counterstrike-source.test,2048,32,0.028006
counterstrike-source.test,4096,16,0.085975
counterstrike-source.test,16384,8,0.350046
counterstrike-source.test,4096,1,0.418839
counterstrike-source.test,262144,16,2.624152
counterstrike-source.test,8192,8,0.206941
counterstrike-source.test,65536,1,5.82296
counterstrike-source.test,1472463,16,13.35047
counterstrike-source.test,16384,1,1.763636
counterstrike-source.test,262144,32,1.506201
counterstrike-source.test,262144,1,23.27438
counterstrike-source.test,32768,1,3.826822
counterstrike-source.test,65536,8,1.044758
counterstrike-source.test,1048576,16,9.947935
counterstrike-source.test,32768,16,0.509144
counterstrike-source.test,524288,8,7.626616
counterstrike-source.test,8192,16,0.166222
counterstrike-source.test,2048,16,0.050286
counterstrike-source.test,262144,8,3.832758
counterstrike-source.test,4096,8,0.112375
counterstrike-source.test,65536,32,0.561246
counterstrike-source.test,131072,32,0.868478
counterstrike-source.test,2048,8,0.062508
counterstrike-source.test,131072,16,1.420016
counterstrike-source.test,1472463,32,7.983226
counterstrike-source.test,16384,16,0.214483
counterstrike-source.test,65536,16,0.723836
ntp.test,4096,8,0.081645
ntp.test,2048,32,0.01788
ntp.test,262144,8,2.688546
ntp.test,1048576,32,4.002543
ntp.test,65536,32,0.344458
ntp.test,4096,32,0.027727
ntp.test,2048,8,0.043511
ntp.test,524288,8,5.353137
ntp.test,131072,32,0.657278
ntp.test,1048576,16,5.332464
ntp.test,8192,32,0.062299
ntp.test,1374296,8,11.754454
ntp.test,65536,16,0.586877
ntp.test,4096,1,0.309258
ntp.test,524288,32,1.993554
ntp.test,131072,16,1.005996
ntp.test,1374296,16,7.017528
ntp.test,16384,8,0.258483
ntp.test,524288,1,32.469355
ntp.test,32768,1,2.462748
ntp.test,131072,8,1.357578
ntp.test,32768,16,0.38769
ntp.test,524288,16,3.697825
ntp.test,16384,16,0.219512
ntp.test,262144,32,1.18046
ntp.test,131072,1,8.130382
ntp.test,16384,1,1.328175
ntp.test,2048,16,0.026889
ntp.test,262144,1,16.261392
ntp.test,1048576,8,9.014784
ntp.test,262144,16,1.881668
ntp.test,4096,16,0.065162
ntp.test,65536,8,0.85465
ntp.test,1374296,32,5.222743
ntp.test,8192,1,0.576541
ntp.test,1374296,1,86.437721
ntp.test,16384,32,0.098057
ntp.test,32768,32,0.207359
ntp.test,65536,1,4.054086
ntp.test,1048576,1,65.699423
ntp.test,2048,1,0.155676
ntp.test,8192,8,0.139962
ntp.test,32768,8,0.484001
ntp.test,8192,16,0.115588
battlefield2.test,65536,8,0.639817
battlefield2.test,524288,8,3.355392
battlefield2.test,4096,16,0.044
battlefield2.test,1048576,32,2.627225
battlefield2.test,2048,8,0.030939
battlefield2.test,16384,32,0.048819
battlefield2.test,8192,16,0.078991
battlefield2.test,1476796,8,9.411833
